0.381,0.408,0.373,0.053,0.308,0.861,0.119,0.863,0.718,0.728,0.739,0.172,0.542,0.872,0.005,0.007
0.398,0.484,0.416,0.000,0.385,0.766,0.146,0.711,0.765,0.781,0.743,0.064,0.541,0.873,0.005,0.003
0.198,0.424,0.402,0.000,0.144,0.592,0.099,0.128,0.761,0.788,0.731,0.005,0.540,0.873,0.000,0.000
0.169,0.404,0.402,0.158,0.105,0.182,0.075,0.082,0.762,0.788,0.733,0.022,0.539,0.873,0.000,0.001
0.251,0.420,0.416,0.263,0.282,0.359,0.077,0.266,0.826,0.798,0.819,0.316,0.539,0.873,0.000,0.000
0.330,0.464,0.445,0.000,0.352,0.667,0.191,0.283,0.841,0.788,0.816,0.017,0.538,0.872,0.000,0.000
0.320,0.484,0.459,0.053,0.122,0.297,0.052,0.179,0.758,0.787,0.727,0.003,0.537,0.872,0.000,0.000
0.248,0.484,0.469,0.053,0.114,0.197,0.075,0.129,0.758,0.787,0.726,0.002,0.536,0.872,0.000,0.001
0.304,0.480,0.478,0.316,0.355,0.841,0.124,0.620,0.824,0.788,0.825,0.336,0.536,0.872,0.000,0.000
0.569,0.608,0.536,0.211,0.648,0.734,0.516,0.329,0.856,0.889,0.825,0.003,0.535,0.871,0.000,0.000
0.593,0.700,0.589,0.000,0.688,0.682,0.983,0.062,0.852,0.885,0.816,0.002,0.534,0.871,0.000,0.000
0.672,0.808,0.656,0.053,0.680,0.791,0.968,0.122,0.912,0.886,0.897,0.290,0.533,0.870,0.002,0.004
0.610,0.836,0.689,0.053,0.703,0.789,1.000,0.221,0.938,0.967,0.905,0.048,0.533,0.870,0.005,0.005
0.557,0.844,0.718,0.105,0.662,0.710,0.941,0.175,0.936,0.973,0.897,0.009,0.532,0.870,0.000,0.000
0.708,0.920,0.770,0.105,0.706,0.912,0.941,0.366,0.936,0.971,0.902,0.024,0.531,0.870,0.002,0.006
0.675,0.964,0.813,0.053,0.788,1.000,0.941,0.422,0.959,0.979,0.928,0.057,0.531,0.871,0.010,0.008
0.448,0.908,0.813,0.105,0.381,0.809,0.075,0.191,0.878,0.831,0.933,0.036,0.530,0.872,0.000,0.000
0.316,0.796,0.789,0.053,0.214,0.493,0.075,0.459,0.803,0.832,0.777,0.026,0.529,0.872,0.012,0.005
0.243,0.712,0.766,0.053,0.153,0.380,0.075,0.216,0.807,0.838,0.774,0.007,0.529,0.872,0.000,0.000
0.164,0.608,0.727,0.000,0.160,0.314,0.075,0.325,0.806,0.832,0.776,0.022,0.528,0.871,0.000,0.000
0.202,0.544,0.699,0.000,0.123,0.232,0.075,0.168,0.804,0.835,0.772,0.007,0.527,0.871,0.000,0.000
0.260,0.540,0.694,0.158,0.258,0.955,0.075,0.982,0.805,0.833,0.785,0.090,0.526,0.871,0.000,0.000
0.451,0.604,0.718,0.053,0.355,0.453,0.452,0.189,0.871,0.904,0.835,0.014,0.526,0.871,0.000,0.000
0.781,0.780,0.789,0.105,0.805,1.000,0.459,0.814,0.945,0.906,0.961,0.488,0.525,0.870,0.001,0.007
1.000,1.000,0.890,0.105,1.000,1.000,0.224,0.262,1.000,0.843,1.000,0.224,0.524,0.871,0.002,0.007
0.405,0.832,0.842,0.158,0.177,0.414,0.075,0.364,0.811,0.839,0.780,0.041,0.524,0.872,0.001,0.001
0.337,0.748,0.818,0.053,0.135,0.236,0.099,0.180,0.813,0.843,0.785,0.040,0.523,0.871,0.000,0.000
0.149,0.612,0.766,0.053,0.142,0.735,0.050,0.763,0.809,0.838,0.780,0.019,0.522,0.871,0.000,0.000
0.120,0.520,0.722,0.158,0.122,0.264,0.075,0.163,0.805,0.829,0.781,0.050,0.521,0.870,0.001,0.001
0.157,0.460,0.689,0.158,0.210,0.328,0.074,0.343,0.843,0.833,0.866,0.328,0.521,0.870,0.000,0.001
0.152,0.428,0.665,0.053,0.192,0.571,0.050,0.238,0.815,0.831,0.861,0.038,0.520,0.871,0.004,0.007
0.243,0.436,0.660,0.053,0.290,0.828,0.075,0.472,0.830,0.842,0.820,0.095,0.519,0.873,0.024,0.011
0.381,0.500,0.675,0.000,0.224,0.662,0.075,0.392,0.826,0.813,0.798,0.029,0.519,0.874,0.003,0.005
0.292,0.492,0.665,0.053,0.277,0.746,0.075,0.724,0.743,0.753,0.721,0.055,0.518,0.875,0.002,0.004
0.205,0.452,0.646,0.105,0.171,0.480,0.050,0.470,0.745,0.760,0.719,0.028,0.517,0.876,0.000,0.001
0.306,0.464,0.641,0.158,0.186,0.565,0.102,0.423,0.735,0.760,0.714,0.052,0.517,0.876,0.008,0.005
0.366,0.492,0.646,0.053,0.211,0.536,0.072,0.559,0.734,0.758,0.715,0.010,0.516,0.878,0.001,0.001
0.280,0.468,0.632,0.000,0.163,0.364,0.102,0.196,0.729,0.757,0.700,0.014,0.515,0.878,0.000,0.000
